timestamp,car_id,speed,ip,distance,time,ram
2025-04-19T07:48:11.517221,E24C61F6,70,182.12.88.160,6.83,5.85,0.01
2025-04-19T07:48:11.517221,E2ACBD63,120,66.210.2.64,61.14,30.57,0.01
2025-04-19T07:48:11.519035,E5F90582,69,12.30.177.60,99.53,86.55,0.01
2025-04-19T07:48:11.519035,E733536A,100,104.120.191.166,38.52,23.11,0.01
2025-04-19T07:48:11.520678,E733536A,48,104.120.191.166,77.55,96.93,0.01
2025-04-19T07:48:11.520678,E733536A,76,104.120.191.166,36.40,28.74,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,42,196.15.158.244,91.93,131.33,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,98,196.15.158.244,67.55,41.36,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,38,196.15.158.244,14.36,22.67,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,120,196.15.158.244,14.00,7.00,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,96,196.15.158.244,29.27,18.29,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,80,196.15.158.244,43.04,32.28,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,71,196.15.158.244,98.30,83.07,0.01
2025-04-19T07:48:11.523439,E9F9E0B2,105,196.15.158.244,18.31,10.46,0.01
2025-04-19T07:48:11.531808,E9F9E0B2,76,196.15.158.244,25.01,19.75,0.01
2025-04-19T07:48:11.531808,EB5FCAD9,69,197.12.1.7,40.77,35.46,0.01
2025-04-19T07:48:11.531808,EE2010E8,51,132.90.81.0,36.48,42.91,0.01
2025-04-19T07:48:11.531808,EE2010E8,63,132.90.81.0,55.98,53.31,0.01
2025-04-19T07:48:11.534592,EECEBD0C,37,99.22.109.79,98.76,160.16,0.01
2025-04-19T07:48:11.536833,EECEBD0C,92,99.22.109.79,14.36,9.37,0.01
2025-04-19T07:48:11.536833,EECEBD0C,74,99.22.109.79,82.60,66.97,0.01
2025-04-19T07:48:11.536833,EEFC08C6,46,94.123.53.24,40.06,52.25,0.01
2025-04-19T07:48:11.538946,F23D25B9,90,129.20.51.114,41.41,27.60,0.01
2025-04-19T07:48:11.539953,F2ED785A,54,69.217.89.202,76.36,84.85,0.01
2025-04-19T07:48:11.541187,F3195C77,76,136.133.117.80,38.94,30.74,0.01
2025-04-19T07:48:11.541764,F5F59E7C,104,151.195.243.36,30.04,17.33,0.01
2025-04-19T07:48:11.543772,F5F59E7C,60,151.195.243.36,68.10,68.10,0.01
2025-04-19T07:48:11.543772,F7D28993,116,179.240.48.66,65.53,33.89,0.01
2025-04-19T07:48:11.543772,FDB87562,32,227.72.170.211,72.78,136.46,0.01
2025-04-19T07:48:11.546441,FDB87562,90,227.72.170.211,51.07,34.05,0.01
2025-04-19T07:48:11.546441,FDB87562,119,227.72.170.211,47.53,23.97,0.01
2025-04-19T07:48:11.548018,FDB87562,79,227.72.170.211,75.27,57.17,0.01
2025-04-19T09:38:08.114708,0414F6CB,42,62.145.213.138,41.13,58.76,0.01
2025-04-19T09:38:08.116392,0414F6CB,63,62.145.213.138,40.88,38.93,0.01
2025-04-19T09:38:08.117362,06A2678A,84,139.167.112.217,56.23,40.17,0.01
2025-04-19T09:38:08.117362,06D2ADA9,61,11.211.59.175,95.01,93.45,0.01
2025-04-19T09:38:08.119231,06D2ADA9,43,11.211.59.175,35.65,49.74,0.01
2025-04-19T09:38:08.119864,06D2ADA9,87,11.211.59.175,53.85,37.13,0.01
2025-04-19T09:38:08.119864,09119E3E,108,11.210.134.196,10.00,5.56,0.01
2025-04-19T09:38:08.119864,09119E3E,92,11.210.134.196,4.48,2.92,0.01
2025-04-19T09:38:08.122664,098B0BDE,98,230.236.150.119,27.39,16.77,0.01
2025-04-19T09:38:08.122664,098B0BDE,39,230.236.150.119,67.11,103.25,0.01
2025-04-19T09:38:08.124214,0A9F0B6C,106,159.47.40.252,53.80,30.45,0.01
2025-04-19T09:38:08.124214,0A9F0B6C,50,159.47.40.252,37.93,45.52,0.01
2025-04-19T09:38:08.127045,10BA9435,107,11.139.189.181,90.17,50.56,0.01
2025-04-19T09:38:08.128786,10BA9435,64,11.139.189.181,72.19,67.68,0.01
2025-04-19T09:38:08.128786,10BA9435,54,11.139.189.181,98.68,109.64,0.01
2025-04-19T09:38:08.128786,10BA9435,35,11.139.189.181,39.39,67.53,0.01
2025-04-19T09:38:08.128786,15190330,83,114.134.187.198,60.44,43.70,0.01
2025-04-19T09:38:08.128786,15190330,52,114.134.187.198,36.30,41.88,0.01
2025-04-19T09:38:08.128786,17725CF7,108,44.83.245.133,57.62,32.01,0.01
2025-04-19T09:38:08.136130,17725CF7,36,44.83.245.133,12.50,20.83,0.01
2025-04-19T09:38:08.136763,18C2D705,92,38.79.245.147,62.97,41.07,0.01
2025-04-19T09:38:08.139146,1999D7C8,53,224.190.192.249,72.97,82.61,0.01
2025-04-19T09:38:08.140720,1999D7C8,86,224.190.192.249,99.82,69.64,0.01
2025-04-19T09:38:08.140720,20DFB290,67,184.113.0.32,43.79,39.22,0.01
2025-04-19T09:38:08.142678,20DFB290,78,184.113.0.32,32.25,24.80,0.01
2025-04-19T09:38:08.144211,20DFB290,59,184.113.0.32,1.04,1.05,0.01
2025-04-19T09:38:08.144211,217957C3,40,224.55.63.10,4.25,6.37,0.01
2025-04-19T09:38:08.144211,2212F2D8,57,240.220.27.44,41.37,43.55,0.01
2025-04-19T09:38:08.144211,2212F2D8,116,240.220.27.44,56.65,29.30,0.01
2025-04-19T09:38:08.149429,2212F2D8,78,240.220.27.44,33.26,25.58,0.01
2025-04-19T09:38:08.149429,25ED089F,105,177.24.83.153,53.50,30.57,0.01
2025-04-19T09:38:08.151952,25ED089F,100,177.24.83.153,50.21,30.13,0.01
2025-04-19T09:38:08.151952,25ED089F,112,177.24.83.153,46.04,24.67,0.01
2025-04-19T09:38:08.151952,25ED089F,34,177.24.83.153,18.71,33.02,0.01
2025-04-19T09:38:08.156341,25ED089F,31,177.24.83.153,43.57,84.32,0.01
2025-04-19T09:38:08.156341,25ED089F,51,177.24.83.153,20.37,23.96,0.01
2025-04-19T09:38:08.177123,28FAEA3A,42,23.120.12.116,41.39,59.13,0.01
2025-04-19T09:38:08.194105,2BB60151,52,229.24.154.75,49.88,57.55,0.01
2025-04-19T09:38:08.209044,2BB60151,89,229.24.154.75,18.41,12.41,0.01
2025-04-19T09:38:08.222262,2BB60151,91,229.24.154.75,21.42,14.13,0.01
2025-04-19T09:38:08.232701,2BB60151,108,229.24.154.75,29.42,16.35,0.01
2025-04-19T09:38:08.246527,2BB60151,41,229.24.154.75,99.63,145.79,0.01
2025-04-19T09:38:08.250032,30E3F206,96,53.198.211.68,38.45,24.03,0.01
2025-04-19T09:38:08.250032,30E3F206,61,53.198.211.68,43.17,42.46,0.01
2025-04-19T09:38:08.252419,3AEF1D47,35,62.185.38.227,26.84,46.01,0.01
2025-04-19T09:38:08.252419,3AEF1D47,51,62.185.38.227,92.08,108.33,0.01
2025-04-19T09:38:08.254612,3AEF1D47,38,62.185.38.227,4.82,7.60,0.01
2025-04-19T09:38:08.256608,3D0ED088,76,99.121.73.95,76.91,60.72,0.01
2025-04-19T09:38:08.257808,3D0ED088,109,99.121.73.95,6.91,3.80,0.01
2025-04-19T09:38:08.257808,3D543326,53,44.102.166.168,53.03,60.04,0.01
2025-04-19T09:38:08.260584,3F1CEF43,112,134.218.89.166,53.76,28.80,0.01
2025-04-19T09:38:08.260584,3F75B947,55,252.109.120.63,37.75,41.18,0.01
2025-04-19T09:38:08.263103,3F75B947,96,252.109.120.63,34.02,21.26,0.01
2025-04-19T09:38:08.264945,3F75B947,32,252.109.120.63,26.64,49.96,0.01
2025-04-19T09:38:08.264945,3F75B947,69,252.109.120.63,86.01,74.79,0.01
2025-04-19T09:38:08.267151,3F75B947,100,252.109.120.63,71.36,42.81,0.01
2025-04-19T09:38:08.267151,3F75B947,45,252.109.120.63,50.57,67.43,0.01
2025-04-19T09:38:08.270671,3F75B947,79,252.109.120.63,22.11,16.79,0.01
2025-04-19T09:38:08.271997,3F75B947,99,252.109.120.63,82.01,49.71,0.01
2025-04-19T09:38:08.271997,3F75B947,94,252.109.120.63,30.69,19.59,0.01
2025-04-19T09:38:08.274234,3F75B947,99,252.109.120.63,64.18,38.90,0.01
2025-04-19T09:38:08.274234,410BBE2C,33,114.218.217.81,22.14,40.26,0.01
2025-04-19T09:38:08.292418,4220C4B5,95,175.63.5.26,77.33,48.84,0.01
2025-04-19T09:38:08.304596,4220C4B5,55,175.63.5.26,31.90,34.80,0.01
2025-04-19T09:38:08.322887,4220C4B5,105,175.63.5.26,50.73,28.99,0.01
2025-04-19T09:38:08.335262,4220C4B5,99,175.63.5.26,28.79,17.45,0.01
2025-04-19T09:38:08.335262,43552817,119,101.181.217.75,54.16,27.31,0.01
2025-04-19T09:38:08.339530,43552817,56,101.181.217.75,90.63,97.10,0.01
2025-04-19T09:38:08.339530,43552817,41,101.181.217.75,92.16,134.87,0.01
2025-04-19T09:38:08.339530,43A5EAC0,98,71.115.230.161,39.52,24.20,0.01
2025-04-19T09:38:08.339530,489BAD03,109,10.35.6.88,15.96,8.79,0.01
2025-04-19T09:38:08.344226,489BAD03,34,10.35.6.88,36.39,64.22,0.01
2025-04-19T09:38:08.346233,489BAD03,80,10.35.6.88,9.46,7.10,0.01
2025-04-19T09:38:08.348093,489BAD03,45,10.35.6.88,89.28,119.03,0.01
2025-04-19T09:38:08.349343,489BAD03,108,10.35.6.88,57.75,32.08,0.01
2025-04-19T09:38:08.350908,4BD764A7,56,164.160.154.225,29.03,31.10,0.01
2025-04-19T09:38:08.352241,4BD764A7,69,164.160.154.225,83.58,72.68,0.01
2025-04-19T09:38:08.353812,4C5D77E1,45,167.88.247.170,25.45,33.93,0.01
2025-04-19T09:38:08.353812,4C5D77E1,119,167.88.247.170,90.80,45.78,0.01
2025-04-19T09:38:08.355659,53CA7134,112,31.96.90.2,91.14,48.83,0.01
2025-04-19T09:38:08.357585,53CA7134,36,31.96.90.2,59.38,98.97,0.01
2025-04-19T09:38:08.359211,53CA7134,108,31.96.90.2,25.95,14.41,0.01
2025-04-19T09:38:08.359710,5566953E,115,97.98.133.36,14.54,7.58,0.01
2025-04-19T09:38:08.359710,5566953E,64,97.98.133.36,44.24,41.47,0.01
2025-04-19T09:38:08.362302,5566953E,83,97.98.133.36,60.16,43.49,0.01
2025-04-19T09:38:08.362302,5566953E,33,97.98.133.36,18.14,32.98,0.01
2025-04-19T09:38:08.365440,5566953E,88,97.98.133.36,58.57,39.93,0.01
2025-04-19T09:38:08.367188,5739E242,66,172.78.191.146,85.43,77.66,0.01
2025-04-19T09:38:08.367524,5739E242,63,172.78.191.146,64.88,61.79,0.01
2025-04-19T09:38:08.369791,5739E242,70,172.78.191.146,30.96,26.54,0.01
2025-04-19T09:38:08.369791,5739E242,108,172.78.191.146,75.41,41.89,0.01
2025-04-19T09:38:08.371522,573A180F,119,103.24.136.49,12.67,6.39,0.01
2025-04-19T09:38:08.373846,573A180F,42,103.24.136.49,58.98,84.26,0.01
2025-04-19T09:38:08.375121,57BAB5F7,105,30.94.232.107,73.58,42.04,0.01
2025-04-19T09:38:08.375121,58242303,113,186.171.184.210,47.29,25.11,0.01
2025-04-19T09:38:08.375121,58242303,64,186.171.184.210,81.94,76.82,0.01
2025-04-19T09:38:08.378447,5A773834,120,252.2.91.195,21.52,10.76,0.01
2025-04-19T09:38:08.379491,5A773834,79,252.2.91.195,25.65,19.48,0.01
2025-04-19T09:38:08.380841,5A773834,31,252.2.91.195,81.94,158.59,0.01
2025-04-19T09:38:08.382242,5A773834,112,252.2.91.195,29.17,15.63,0.01
2025-04-19T09:38:08.382242,5A773834,37,252.2.91.195,42.44,68.81,0.01
2025-04-19T09:38:08.382242,5BED31D3,56,233.227.71.201,3.60,3.86,0.01
2025-04-19T09:38:08.382242,5BED31D3,50,233.227.71.201,16.51,19.81,0.01
2025-04-19T09:38:08.386446,5BED31D3,63,233.227.71.201,6.59,6.28,0.01
2025-04-19T09:38:08.388080,5BED31D3,64,233.227.71.201,73.52,68.93,0.01
2025-04-19T09:38:08.389304,5BED31D3,46,233.227.71.201,75.59,98.59,0.01
2025-04-19T09:38:08.390418,5BED31D3,113,233.227.71.201,58.01,30.80,0.01
2025-04-19T09:38:08.390418,5BED31D3,61,233.227.71.201,57.23,56.29,0.01
2025-04-19T09:38:08.391699,5BED31D3,101,233.227.71.201,75.07,44.60,0.01
2025-04-19T09:38:08.393162,5D213782,47,108.36.22.82,86.70,110.68,0.01
2025-04-19T09:38:08.394118,5D213782,87,108.36.22.82,53.22,36.71,0.01
2025-04-19T09:38:08.394118,5EAFD4A1,79,31.32.80.120,76.57,58.16,0.01
2025-04-19T09:38:08.396161,5EAFD4A1,31,31.32.80.120,81.79,158.31,0.01
2025-04-19T09:38:08.407158,5F7466A7,87,0.117.58.201,57.90,39.93,0.01
2025-04-19T09:38:08.420309,5F7466A7,119,0.117.58.201,43.03,21.69,0.01
2025-04-19T09:38:08.434843,5F7466A7,51,0.117.58.201,39.39,46.34,0.01
2025-04-19T09:38:08.448725,5F7466A7,41,0.117.58.201,7.54,11.04,0.01
2025-04-19T09:38:08.462824,5FA555B9,112,238.41.50.173,9.83,5.27,0.01
2025-04-19T09:38:08.476978,5FA555B9,96,238.41.50.173,6.35,3.97,0.01
2025-04-19T09:38:08.490559,5FA555B9,110,238.41.50.173,82.76,45.14,0.01
2025-04-19T09:38:08.491605,620535F7,65,134.33.203.2,92.06,84.98,0.01
2025-04-19T09:38:08.493197,620535F7,93,134.33.203.2,77.13,49.76,0.01
2025-04-19T09:38:08.493197,6406985E,35,188.191.102.210,85.29,146.21,0.01
2025-04-19T09:38:08.495208,6656541C,119,188.14.46.90,64.86,32.70,0.01
2025-04-19T09:38:08.496757,6656541C,34,188.14.46.90,0.54,0.94,0.01
2025-04-19T09:38:08.497819,6656541C,61,188.14.46.90,69.64,68.50,0.01
2025-04-19T09:38:08.499622,6656541C,78,188.14.46.90,57.83,44.48,0.01
2025-04-19T09:38:08.499923,6656541C,116,188.14.46.90,50.43,26.09,0.01
2025-04-19T09:38:08.501369,69710FD9,110,57.127.49.127,34.33,18.73,0.01
2025-04-19T09:38:08.501369,69710FD9,109,57.127.49.127,79.56,43.79,0.01
2025-04-19T09:38:08.501369,69E5E721,109,229.248.219.56,94.91,52.25,0.01
2025-04-19T09:38:08.505210,69E5E721,71,229.248.219.56,48.18,40.72,0.01
2025-04-19T09:38:08.507344,69E5E721,32,229.248.219.56,83.01,155.65,0.01
2025-04-19T09:38:08.507344,6CAFFF1E,77,27.113.226.228,53.67,41.82,0.01
2025-04-19T09:38:08.507344,6CAFFF1E,39,27.113.226.228,45.95,70.69,0.01
2025-04-19T09:38:08.515853,6CAFFF1E,86,27.113.226.228,65.44,45.66,0.01
2025-04-19T09:38:08.519880,6CAFFF1E,36,27.113.226.228,5.64,9.41,0.01
2025-04-19T09:38:08.521892,6CAFFF1E,86,27.113.226.228,93.36,65.13,0.01
2025-04-19T09:38:08.525912,6D010441,37,237.177.17.54,65.89,106.85,0.01
2025-04-19T09:38:08.529430,6D010441,46,237.177.17.54,69.27,90.36,0.01
2025-04-19T09:38:08.533455,6D010441,49,237.177.17.54,33.14,40.58,0.01
2025-04-19T09:38:08.535463,6D010441,78,237.177.17.54,18.44,14.19,0.01
2025-04-19T09:38:08.537471,6D010441,50,237.177.17.54,74.31,89.17,0.01
2025-04-19T09:38:08.541492,6D7CC83E,59,245.155.58.154,82.06,83.45,0.01
2025-04-19T09:38:08.547323,6D7CC83E,47,245.155.58.154,58.94,75.25,0.01
2025-04-19T09:38:08.549331,6D7CC83E,101,245.155.58.154,17.26,10.25,0.01
2025-04-19T09:38:08.551339,6EC3C67A,60,63.197.128.215,36.93,36.93,0.01
2025-04-19T09:38:08.553350,708D7542,69,131.61.243.116,80.40,69.91,0.01
2025-04-19T09:38:08.555359,708D7542,40,131.61.243.116,94.71,142.06,0.01
2025-04-19T09:38:08.555359,713F4768,74,9.117.77.13,92.54,75.03,0.01
2025-04-19T09:38:08.559110,73B34516,89,142.137.41.125,4.88,3.29,0.01
2025-04-19T09:38:08.559110,7400B396,70,98.154.31.253,0.91,0.78,0.01
2025-04-19T09:38:08.559110,74172CE1,50,70.181.116.222,43.55,52.27,0.01
2025-04-19T09:38:08.559110,74172CE1,86,70.181.116.222,50.63,35.32,0.01
2025-04-19T09:38:08.559110,744D2B15,66,153.183.252.254,10.31,9.37,0.01
2025-04-19T09:38:08.566695,744D2B15,37,153.183.252.254,68.05,110.36,0.01
2025-04-19T09:38:08.566695,744D2B15,103,153.183.252.254,31.42,18.30,0.01
2025-04-19T09:38:08.566695,744D2B15,104,153.183.252.254,60.62,34.97,0.01
2025-04-19T09:38:08.574403,7733EE92,63,222.244.251.233,21.54,20.51,0.01
2025-04-19T09:38:08.576413,7733EE92,113,222.244.251.233,96.00,50.97,0.01
2025-04-19T09:38:08.578424,78570E7A,67,103.50.14.43,73.23,65.58,0.01
2025-04-19T09:38:08.580437,78570E7A,64,103.50.14.43,61.34,57.51,0.01
2025-04-19T09:38:08.582447,78570E7A,80,103.50.14.43,29.34,22.01,0.01
2025-04-19T09:38:08.582447,79560A21,119,198.242.180.85,44.40,22.39,0.01
2025-04-19T09:38:08.582447,7A58DAB6,73,84.236.207.214,85.83,70.54,0.01
2025-04-19T09:38:08.582447,7BED1591,88,95.90.44.227,18.60,12.68,0.01
2025-04-19T09:38:08.582447,7BED1591,81,95.90.44.227,44.32,32.83,0.01
2025-04-19T09:38:08.582447,7CAD869C,86,107.195.89.140,49.91,34.82,0.01
2025-04-19T09:38:08.582447,7CAD869C,96,107.195.89.140,18.21,11.38,0.01
2025-04-19T09:38:08.591006,7D1B2CE4,69,250.147.84.161,87.02,75.67,0.01
2025-04-19T09:38:08.591006,7D5FBBA5,84,120.88.51.103,18.25,13.04,0.01
2025-04-19T09:38:08.591006,7D5FBBA5,73,120.88.51.103,77.64,63.81,0.01
2025-04-19T09:38:08.593308,7D5FBBA5,65,120.88.51.103,80.09,73.93,0.01
2025-04-19T09:38:08.595320,7D5FBBA5,72,120.88.51.103,59.09,49.24,0.01
2025-04-19T09:38:08.595320,7D5FBBA5,111,120.88.51.103,47.51,25.68,0.01
2025-04-19T09:38:08.595320,7D5FBBA5,109,120.88.51.103,3.21,1.76,0.01
2025-04-19T09:38:08.598571,7D5FBBA5,60,120.88.51.103,55.39,55.39,0.01
2025-04-19T09:38:08.598571,7D5FBBA5,31,120.88.51.103,74.19,143.58,0.01
2025-04-19T09:38:08.600438,7D5FBBA5,100,120.88.51.103,69.18,41.51,0.01
2025-04-19T09:38:08.600438,7D5FBBA5,72,120.88.51.103,78.02,65.02,0.01
2025-04-19T09:38:08.600438,7D5FBBA5,75,120.88.51.103,88.89,71.11,0.01
2025-04-19T09:38:08.600438,7D5FBBA5,41,120.88.51.103,58.00,84.88,0.01
2025-04-19T09:38:08.600438,7D5FBBA5,37,120.88.51.103,99.75,161.75,0.01
2025-04-19T09:38:08.600438,81D7867A,36,178.220.164.242,44.11,73.52,0.01
2025-04-19T09:38:08.600438,81D7867A,92,178.220.164.242,9.70,6.32,0.01
2025-04-19T09:38:08.600438,81D7867A,117,178.220.164.242,47.56,24.39,0.01
2025-04-19T09:38:08.609407,81D7867A,84,178.220.164.242,10.01,7.15,0.01
2025-04-19T09:38:08.611176,81D7867A,71,178.220.164.242,55.42,46.83,0.01
2025-04-19T09:38:08.611176,81D7867A,103,178.220.164.242,29.13,16.97,0.01
2025-04-19T09:38:08.611176,84C6EC60,94,58.83.5.113,27.89,17.80,0.01
2025-04-19T09:38:08.611176,84C6EC60,110,58.83.5.113,8.65,4.72,0.01
2025-04-19T09:38:08.614385,84C6EC60,105,58.83.5.113,73.41,41.95,0.01
2025-04-19T09:38:08.614385,84C6EC60,120,58.83.5.113,97.04,48.52,0.01
2025-04-19T09:38:08.618358,84C6EC60,69,58.83.5.113,73.52,63.93,0.01
2025-04-19T09:38:08.618358,84C6EC60,81,58.83.5.113,69.49,51.47,0.01
2025-04-19T09:38:08.619999,84C6EC60,47,58.83.5.113,15.52,19.82,0.01
2025-04-19T09:38:08.620809,84C6EC60,72,58.83.5.113,97.07,80.89,0.01
2025-04-19T09:38:08.621311,84C6EC60,43,58.83.5.113,19.71,27.50,0.01
2025-04-19T09:38:08.624090,84C6EC60,69,58.83.5.113,64.42,56.02,0.01
2025-04-19T09:38:08.624090,84C6EC60,44,58.83.5.113,95.64,130.42,0.01
2025-04-19T09:38:08.624090,84C6EC60,62,58.83.5.113,67.19,65.03,0.01
2025-04-19T09:38:08.626451,8665A893,99,178.192.159.199,13.42,8.14,0.01
2025-04-19T09:38:08.627459,8665A893,107,178.192.159.199,14.57,8.17,0.01
2025-04-19T09:38:08.630589,8DDC15EB,33,12.199.8.229,27.96,50.84,0.01
2025-04-19T09:38:08.632987,8DDC15EB,111,12.199.8.229,86.10,46.54,0.01
2025-04-19T09:38:08.633457,8DDC15EB,54,12.199.8.229,38.27,42.53,0.01
2025-04-19T09:38:08.635513,8DDC15EB,71,12.199.8.229,54.40,45.97,0.01
2025-04-19T09:38:08.637527,8DDC15EB,54,12.199.8.229,74.13,82.37,0.01
2025-04-19T09:38:08.637527,8DDC15EB,42,12.199.8.229,99.39,141.99,0.01
2025-04-19T09:38:08.639904,8DDC15EB,94,12.199.8.229,37.87,24.17,0.01
2025-04-19T09:38:08.639904,91D8F1AB,94,87.116.71.253,20.52,13.10,0.01
2025-04-19T09:38:08.639904,91D8F1AB,30,87.116.71.253,69.60,139.20,0.01
2025-04-19T09:38:08.643545,91D8F1AB,90,87.116.71.253,4.66,3.11,0.01
2025-04-19T09:38:08.643545,91D8F1AB,115,87.116.71.253,57.27,29.88,0.01
2025-04-19T09:38:08.643545,920DF5B5,72,59.52.90.148,86.64,72.20,0.01
2025-04-19T09:38:08.647101,920DF5B5,84,59.52.90.148,66.23,47.31,0.01
2025-04-19T09:38:08.647101,991BDF5D,50,38.99.213.212,88.18,105.82,0.01
2025-04-19T09:38:08.649441,991BDF5D,95,38.99.213.212,46.31,29.25,0.01
2025-04-19T09:38:08.651450,991BDF5D,49,38.99.213.212,12.35,15.12,0.01
2025-04-19T09:38:08.651450,A0FCD28B,71,78.59.91.72,45.91,38.80,0.01
2025-04-19T09:38:08.651450,A0FCD28B,64,78.59.91.72,93.41,87.57,0.01
2025-04-19T09:38:08.651450,A213EEC1,39,214.162.189.47,64.35,99.00,0.01
2025-04-19T09:38:08.651450,A213EEC1,105,214.162.189.47,51.98,29.70,0.01
2025-04-19T09:38:08.651450,A54745A2,68,84.27.217.122,83.57,73.74,0.01
2025-04-19T09:38:08.651450,A60B4768,34,48.219.59.47,9.62,16.97,0.01
2025-04-19T09:38:08.659725,A60B4768,112,48.219.59.47,89.66,48.03,0.01
2025-04-19T09:38:08.659725,A60B4768,78,48.219.59.47,66.46,51.12,0.01
2025-04-19T09:38:08.659725,A60B4768,34,48.219.59.47,38.83,68.53,0.01
2025-04-19T09:38:08.659725,A60B4768,65,48.219.59.47,64.80,59.82,0.01
2025-04-19T09:38:08.662910,A60B4768,68,48.219.59.47,51.23,45.20,0.01
2025-04-19T09:38:08.663220,A60B4768,82,48.219.59.47,76.73,56.14,0.01
2025-04-19T09:38:08.665230,A60B4768,67,48.219.59.47,24.66,22.08,0.01
2025-04-19T09:38:08.667031,A6D414FE,88,62.104.103.166,11.14,7.59,0.01
2025-04-19T09:38:08.668039,A6D414FE,51,62.104.103.166,23.54,27.70,0.01
2025-04-19T09:38:08.668039,A8DCC616,47,180.69.133.205,58.65,74.88,0.01
2025-04-19T09:38:08.669582,A8DCC616,69,180.69.133.205,27.70,24.09,0.01
2025-04-19T09:38:08.671592,A8DCC616,63,180.69.133.205,88.84,84.61,0.01
2025-04-19T09:38:08.671592,A8DCC616,110,180.69.133.205,77.27,42.15,0.01
2025-04-19T09:38:08.671592,A8DCC616,36,180.69.133.205,53.45,89.08,0.01
2025-04-19T09:38:08.674849,A8EE1BEB,90,20.249.156.67,83.29,55.53,0.01
2025-04-19T09:38:08.674849,A8EE1BEB,110,20.249.156.67,77.82,42.45,0.01
2025-04-19T09:38:08.677158,A8EE1BEB,54,20.249.156.67,18.23,20.25,0.01
2025-04-19T09:38:08.679165,AAF76C1C,60,209.5.2.232,99.28,99.28,0.01
2025-04-19T09:38:08.680981,AB166F7E,72,159.103.238.139,79.23,66.03,0.01
2025-04-19T09:38:08.680981,AB166F7E,119,159.103.238.139,30.49,15.37,0.01
2025-04-19T09:38:08.680981,AB166F7E,111,159.103.238.139,38.97,21.07,0.01
2025-04-19T09:38:08.680981,AB166F7E,70,159.103.238.139,7.10,6.09,0.01
2025-04-19T09:38:08.684807,AB166F7E,109,159.103.238.139,24.75,13.62,0.01
2025-04-19T09:38:08.684807,B14F1DA5,82,160.146.26.102,11.36,8.31,0.01
2025-04-19T09:38:08.684807,B1C14C2E,43,228.191.154.200,88.62,123.66,0.01
2025-04-19T09:38:08.684807,B1C14C2E,38,228.191.154.200,44.93,70.94,0.01
2025-04-19T09:38:08.684807,B25C09D6,113,255.244.53.175,73.26,38.90,0.01
2025-04-19T09:38:08.692368,B25C09D6,48,255.244.53.175,54.58,68.22,0.01
2025-04-19T09:38:08.693836,B2AD11B2,70,157.24.158.69,48.49,41.57,0.01
2025-04-19T09:38:08.693836,B2AD11B2,92,157.24.158.69,31.78,20.72,0.01
2025-04-19T09:38:08.693836,B2AD11B2,70,157.24.158.69,21.00,18.00,0.01
2025-04-19T09:38:08.698451,B2B6CA1D,83,106.86.196.61,40.87,29.54,0.01
2025-04-19T09:38:08.700417,B2B6CA1D,78,106.86.196.61,64.06,49.27,0.01
2025-04-19T09:38:08.700417,B2B6CA1D,37,106.86.196.61,85.63,138.86,0.01
2025-04-19T09:38:08.703073,B2B6CA1D,86,106.86.196.61,15.70,10.95,0.01
2025-04-19T09:38:08.703073,B2B6CA1D,116,106.86.196.61,1.99,1.03,0.01
2025-04-19T09:38:08.705488,B2B6CA1D,105,106.86.196.61,2.85,1.63,0.01
2025-04-19T09:38:08.705488,B2B6CA1D,44,106.86.196.61,95.96,130.85,0.01
2025-04-19T09:38:08.705488,B311A91E,64,6.123.70.222,80.95,75.89,0.01
2025-04-19T09:38:08.705488,B311A91E,52,6.123.70.222,0.57,0.65,0.01
2025-04-19T09:38:08.705488,B311A91E,79,6.123.70.222,34.13,25.92,0.01
2025-04-19T09:38:08.705488,B311A91E,91,6.123.70.222,57.51,37.92,0.01
2025-04-19T09:38:08.726124,B85B8E01,30,88.41.111.228,56.17,112.33,0.01
2025-04-19T09:38:08.740159,B85B8E01,118,88.41.111.228,24.11,12.26,0.01
2025-04-19T09:38:08.740159,BA7CD9CE,67,93.90.223.89,90.81,81.32,0.01
2025-04-19T09:38:08.742023,BA7CD9CE,39,93.90.223.89,2.57,3.95,0.01
2025-04-19T09:38:08.742023,BA7CD9CE,98,93.90.223.89,3.47,2.12,0.01
2025-04-19T09:38:08.742023,BA7CD9CE,40,93.90.223.89,78.30,117.45,0.01
2025-04-19T09:38:08.742023,BA7CD9CE,42,93.90.223.89,20.62,29.46,0.01
2025-04-19T09:38:08.742023,BE94B143,43,162.147.60.223,83.21,116.11,0.01
2025-04-19T09:38:08.746380,BEE2DAEB,60,39.188.137.13,86.96,86.96,0.01
2025-04-19T09:38:08.746380,BEE2DAEB,84,39.188.137.13,46.56,33.25,0.01
2025-04-19T09:38:08.746380,BEE2DAEB,30,39.188.137.13,53.64,107.28,0.01
2025-04-19T09:38:08.750240,BEE2DAEB,57,39.188.137.13,32.49,34.20,0.01
